ssvid,year,shipname,callsign,imo,gfw_best_flag,best_vessel_class,prod_shiptype,prod_geartype
235077448,2016,CMA CGM COLUMBA,2DBC9,9410789,GBR,cargo,cargo,cargo
235080906,2016,CMA CGM LYRA,2DPF8,9410806,GBR,cargo,cargo,cargo
235082896,2022,EDISON,2DXY2,9463011,LBR,cargo,cargo,cargo
235082896,2023,EDISON,2DXY2,9463011,LBR,cargo,cargo,cargo
235084298,2023,ERVING,2EDZ5,9463023,LBR,cargo,cargo,cargo
235092545,2023,CERINTHUS,2FMT4,9596301,IMN,cargo,cargo,cargo
235093618,2023,EVER LASTING,2FRK7,9595450,GBR,cargo,cargo,cargo
235102679,2023,EVER LISSOME,2HDG3,9629079,GBR,cargo,cargo,cargo
235106302,2023,BW ARIES,2HSO5,9701786,IMN,tanker,other,other
235106302,2023,NA,NA,NA,IMN,tanker,other,other
235111639,2023,BW LIBRA,2IPF6,9719496,IMN,tanker,other,other
235115994,2023,CAPE OWL,2JHQ2,9729219,GBR,cargo,cargo,cargo
235335000,2023,EVER EAGLE,ZNZH6,9241310,GBR,cargo,cargo,cargo
235335000,2023,NA,NA,NA,GBR,cargo,cargo,cargo
235414000,2022,EVER ENVOY,VSQL9,9241308,GBR,cargo,cargo,cargo
235414000,2023,EVER ENVOY,VSQL9,9241308,GBR,cargo,cargo,cargo
236111618,2022,NA,NA,NA,GIB,cargo,cargo,cargo
236111618,2022,MONZA EXPRESS,ZDJO7,9451719,GIB,cargo,cargo,cargo
236111886,2023,PAGANELLA,ZDNC7,9427926,GIB,cargo,cargo,cargo
236723000,2019,SEASTAR VENTURE,ZDRC6,9612155,GIB,cargo,cargo,cargo
241287000,2023,MARAN GAS DELPHI,SVBW3,9633173,GRC,tanker,other,other
241287000,2023,NA,NA,NA,GRC,tanker,other,other
241334000,2023,SAMOS WARRIOR,SVCA2,9579626,GRC,cargo,cargo,cargo
241396000,2016,NA,NA,NA,GRC,tanker,other,other
241396000,2016,ANTIGONE,SVCG4,9709075,GRC,tanker,other,other
241429000,2023,MARAN VENTURE,SVCJ4,9703239,GRC,cargo,cargo,cargo
241625000,2024,ALPHA PRIDE,SVDB4,9827528,GRC,cargo,cargo,cargo
241632000,2023,SEA DOLPHIN,SVDC2,9807229,GRC,tanker,other,other
241640000,2022,DESERT DIGNITY,SVDC8,9791901,GRC,cargo,cargo,cargo
241746000,2023,MARAN GAS AMORGOS,SVDK8,9887217,GRC,tanker,other,other
241821000,2023,DESERT FAITH,SVDR2,9942067,GRC,cargo,cargo,cargo
244117000,2024,PAUWGRACHT,PCCI,9448308,NLD,cargo,cargo,cargo
244160000,2023,PARKGRACHT,PCOW,9424546,NLD,cargo,cargo,cargo
244810054,2022,JUMBO KINETIC,PCFO,9634165,NLD,cargo,cargo,cargo
244810443,2023,EEMSLIFT DAFNE,PCXF,9671448,NLD,cargo,cargo,cargo
244830430,2023,BIGLIFT BARENTSZ,PCPC,9710464,NLD,cargo,cargo,cargo
245299000,2023,ATLANTICBORG,PCEC,9466350,NLD,cargo,cargo,cargo
246830000,2022,ALAMOSBORG,PCMV,9466348,NLD,cargo,cargo,cargo
246887000,2024,THAMESBORG,PCRE,9546459,NLD,cargo,cargo,cargo
246887000,2024,NA,NA,NA,NLD,cargo,cargo,cargo
247186500,2023,GRANDE SICILIA,ICCQ,9312092,SWE,cargo,cargo,cargo
247186500,2023,NA,NA,NA,SWE,cargo,cargo,cargo
247186500,2024,GRANDE SICILIA,ICCQ,9312092,SWE,cargo,cargo,cargo
247186500,2024,NA,NA,NA,SWE,cargo,cargo,cargo
247190800,2016,ITAL LIRICA,ICEI,9322487,IMN,cargo,cargo,cargo
247270700,2019,NA,NA,NA,PAN,cargo,cargo,cargo
247270700,2019,MEDI HONG KONG,IBMX,9301043,PAN,cargo,cargo,cargo
248013000,2022,CMA CGM PEGASUS,9HA2126,9399210,MLT,cargo,cargo,cargo
248013000,2022,NA,NA,NA,MLT,cargo,cargo,cargo
248030000,2022,CMA CGM CARL ANTOINE,9HA4484,9729087,MLT,cargo,cargo,cargo
248134000,2023,MARIPERLA,9HA2198,9447017,PAN,cargo,cargo,cargo
248185000,2019,ZOGRAFIA,9HA2233,9486013,MLT,cargo,cargo,cargo
248185000,2019,NA,NA,NA,MLT,cargo,cargo,cargo
248238000,2023,NASAKA,9HA4572,9602423,MLT,cargo,cargo,cargo
248264000,2022,TUGELA,9HA2292,9505065,MLT,cargo,cargo,cargo
248294000,2019,TK VENICE,9HYT5,8511794,MLT,tanker,other,other
248294000,2019,PANTARISTE,9HA4599,9233739,MLT,tanker,other,other
248462000,2022,ELIZABETH II,9HA4663,9374076,MLT,cargo,cargo,cargo
248534000,2024,ND PISTIS,9HA4695,9727431,MLT,cargo,cargo,cargo
248699000,2024,APL FLORIDA,9HA4766,9350032,MLT,cargo,cargo,cargo
248917000,2024,NA,NA,NA,MLT,cargo,cargo,cargo
248917000,2024,TOLEDO,9HA4861,9293624,MLT,cargo,cargo,cargo
248923000,2023,TORRENS,9HA4865,9293612,GBR,cargo,cargo,cargo
248924000,2022,TORONTO,9HA4866,9302205,MLT,cargo,cargo,cargo
248943000,2023,COTINGA,9HA4876,9786011,MLT,cargo,cargo,cargo
248959000,2023,HAFNIA HONG KONG,9HA4886,9830288,MLT,tanker,other,other
248959000,2023,NA,NA,NA,MLT,tanker,other,other
249029000,2022,NA,NA,NA,MLT,cargo,cargo,cargo
249029000,2022,PETANI,9HIO9,9363065,MLT,cargo,cargo,cargo
249167000,2024,CMA CGM OHIO,9HA4132,9722687,MLT,cargo,cargo,cargo
249194000,2022,ALONISSOS,9HA4145,9566916,MLT,cargo,cargo,cargo
249194000,2022,NA,NA,NA,MLT,cargo,cargo,cargo
249364000,2023,FORTE,9HA4216,9592848,MLT,cargo,cargo,cargo
249515000,2023,TRITON,9HA4272,9728916,MLT,cargo,cargo,cargo
249737000,2022,HELLAS SERENITY,9HZF9,9354624,MLT,tanker,other,other
249758000,2019,TOMBARRA,9HA4367,9319753,MLT,cargo,cargo,cargo
249769000,2023,TALOS,9HA4371,9728930,MLT,cargo,cargo,cargo
249830000,2024,ZIM LUANDA,9HA2029,9403229,CYP,cargo,cargo,cargo
249836000,2023,HAFNIA MIKALA,9HA4395,9732709,MLT,tanker,other,other
249836000,2023,NA,NA,NA,MLT,tanker,other,other
253246000,2023,MEDI ROMA,LXMR,9789908,LUX,cargo,cargo,cargo
255801360,2023,ATALANTA,CQNF,9726566,PRT,non_fishing,other,other
255803680,2024,MSC BRIDGEPORT,CQRK,9243409,PRT,cargo,cargo,cargo
255805380,2016,CAROLINE OLDENDORFF,CQLW,8900517,PRT,cargo,cargo,cargo
255805550,2024,AFRICAN WIND,CQIA,9423633,PRT,cargo,cargo,cargo
255805584,2023,NORTHERN VOLITION,CQHI,9304978,PRT,cargo,cargo,cargo
255805584,2023,NA,NA,NA,PRT,cargo,cargo,cargo
255805866,2022,MSC ELMA,CQZM,9735218,PRT,cargo,cargo,cargo
255806053,2022,NA,NA,NA,PRT,cargo,cargo,cargo
255806053,2022,ELLA,CQIS3,9259379,PRT,cargo,cargo,cargo
255806202,2023,UHL FOCUS,CQAK8,9813230,PRT,cargo,cargo,cargo
255806223,2023,SCHELDE CONFIDENCE,CQAN5,9589762,PRT,cargo,cargo,cargo
255806304,2023,NORTHERN MONUMENT,CQAX6,9252577,PRT,cargo,cargo,cargo
255806323,2022,DIETRICH OLDENDORFF,CQAZ9,9860350,PRT,cargo,cargo,cargo
255806340,2023,MSC VIRGO,CQEB9,9857171,PRT,cargo,cargo,cargo
255806434,2023,MSC ABIDJAN,CQEN7,9618264,PRT,cargo,cargo,cargo
255806449,2023,NA,NA,NA,PRT,cargo,cargo,cargo
255806449,2023,RIO CHARLESTON,CQEP6,9362449,PRT,cargo,cargo,cargo
255806458,2023,AS NADIA,CQEQ7,9321897,PRT,cargo,cargo,cargo
255915618,2024,ROME EXPRESS,CQ2076,9447861,PRT,cargo,cargo,cargo
256011000,2024,CONTI CONTESSA,9HA5658,9293806,MLT,cargo_or_reefer,other,other
256053000,2023,SEACHAMPION,9HA5675,9936939,MLT,cargo,cargo,cargo
256163000,2023,NA,NA,NA,MLT,cargo,cargo,cargo
256163000,2023,CMA CGM URAL,9HA3845,9705079,MLT,cargo,cargo,cargo
256221000,2024,STERLING SAGA,9HA5749,9652507,MLT,cargo,cargo,cargo
256300000,2019,CMA CGM TANCREDI,9HA2837,9436355,MLT,cargo,cargo,cargo
256300000,2023,CMA CGM TANCREDI,9HA2837,9436355,MLT,cargo,cargo,cargo
256317000,2023,LIGARI,9HQY8,9279513,MLT,cargo,cargo,cargo
256430000,2023,A. IDEFIX,9HA3908,9354662,MLT,cargo,cargo,cargo
256485000,2024,NA,NA,NA,MLT,cargo,cargo,cargo
256485000,2024,CMA CGM EXEMPLARITY,9HA5858,9948229,MLT,cargo,cargo,cargo
256604000,2023,CMA CGM BIANCA,9HA2889,9436367,MLT,cargo,cargo,cargo
256638000,2023,DIAMOND SEA,9HA2897,9468152,MLT,cargo,cargo,cargo
257081350,2023,BOW OLYMPUS,LAFY8,9818527,NOR,tanker,other,other
257085990,2023,CLIPPER WILMA,LAGX8,9855941,NOR,tanker,other,other
257088990,2023,SARITA,LAIU8,9836361,NOR,cargo,cargo,cargo
257190000,2023,NH ERLE,LAGT8,9447744,NOR,tanker,other,other
257269000,2024,TURANDOT,LATH8,9070450,NOR,cargo_or_reefer,other,other
257405000,2016,FINNANGER,LAFM7,9387712,NOR,tanker,other,other
257405000,2016,NA,NA,NA,NOR,tanker,other,other
257427000,2023,LUNITA,LATN7,9685621,PAN,cargo,cargo,cargo
257447000,2023,NA,NA,NA,NOR,tanker,other,other
257447000,2023,STAVANGER PEARL,LAZW7,9839090,NOR,tanker,other,other
257501000,2023,BOW ODYSSEY,LAFZ8,9818539,NOR,tanker,other,other
257525000,2023,BOW OPTIMA,LAGA8,9818541,NOR,tanker,other,other
257672000,2023,TARAGO,LAPN5,9191321,NOR,cargo,cargo,cargo
257724000,2023,CHAMPION ISTRA,LAMK8,9489209,NOR,tanker,other,other
257758000,2022,TAMERLANE,LAQU5,9218648,NOR,cargo,cargo,cargo
257798000,2024,BELKNIGHT,LANT8,9911666,NOR,cargo,cargo,cargo
257864000,2022,HOEGH TARGET,LAUJ7,9684976,NOR,cargo,cargo,cargo
257864000,2022,NA,NA,NA,NOR,cargo,cargo,cargo
257928000,2023,CLIPPER QUITO,LAPW7,9630755,NOR,tanker,other,other
