ssvid,year,shipname,callsign,imo,gfw_best_flag,best_vessel_class,prod_shiptype,prod_geartype,noisy_vessel
255806449,2023,NA,NA,NA,PRT,cargo,cargo,cargo,FALSE
255806458,2023,AS NADIA,CQEQ7,9321897,PRT,cargo,cargo,cargo,FALSE
255915618,2024,ROME EXPRESS,CQ2076,9447861,PRT,cargo,cargo,cargo,FALSE
256011000,2024,CONTI CONTESSA,9HA5658,9293806,MLT,cargo_or_reefer,other,other,FALSE
256053000,2023,SEACHAMPION,9HA5675,9936939,MLT,cargo,cargo,cargo,FALSE
256163000,2023,NA,NA,NA,MLT,cargo,cargo,cargo,FALSE
256163000,2023,CMA CGM URAL,9HA3845,9705079,MLT,cargo,cargo,cargo,FALSE
256221000,2024,STERLING SAGA,9HA5749,9652507,MLT,cargo,cargo,cargo,FALSE
256300000,2019,CMA CGM TANCREDI,9HA2837,9436355,MLT,cargo,cargo,cargo,FALSE
256300000,2023,CMA CGM TANCREDI,9HA2837,9436355,MLT,cargo,cargo,cargo,FALSE
256317000,2023,LIGARI,9HQY8,9279513,MLT,cargo,cargo,cargo,FALSE
256430000,2023,A. IDEFIX,9HA3908,9354662,MLT,cargo,cargo,cargo,FALSE
256485000,2024,NA,NA,NA,MLT,cargo,cargo,cargo,FALSE
256485000,2024,CMA CGM EXEMPLARITY,9HA5858,9948229,MLT,cargo,cargo,cargo,FALSE
256604000,2023,CMA CGM BIANCA,9HA2889,9436367,MLT,cargo,cargo,cargo,FALSE
256638000,2023,DIAMOND SEA,9HA2897,9468152,MLT,cargo,cargo,cargo,FALSE
257081350,2023,BOW OLYMPUS,LAFY8,9818527,NOR,tanker,other,other,FALSE
257085990,2023,CLIPPER WILMA,LAGX8,9855941,NOR,tanker,other,other,FALSE
257088990,2023,SARITA,LAIU8,9836361,NOR,cargo,cargo,cargo,FALSE
257190000,2023,NH ERLE,LAGT8,9447744,NOR,tanker,other,other,FALSE
257269000,2024,TURANDOT,LATH8,9070450,NOR,cargo_or_reefer,other,other,FALSE
257405000,2016,NA,NA,NA,NOR,tanker,other,other,FALSE
257405000,2016,FINNANGER,LAFM7,9387712,NOR,tanker,other,other,FALSE
257427000,2023,LUNITA,LATN7,9685621,PAN,cargo,cargo,cargo,FALSE
257447000,2023,STAVANGER PEARL,LAZW7,9839090,NOR,tanker,other,other,FALSE
257447000,2023,NA,NA,NA,NOR,tanker,other,other,FALSE
257501000,2023,BOW ODYSSEY,LAFZ8,9818539,NOR,tanker,other,other,FALSE
257525000,2023,BOW OPTIMA,LAGA8,9818541,NOR,tanker,other,other,FALSE
257672000,2023,TARAGO,LAPN5,9191321,NOR,cargo,cargo,cargo,FALSE
257724000,2023,CHAMPION ISTRA,LAMK8,9489209,NOR,tanker,other,other,FALSE
257758000,2022,TAMERLANE,LAQU5,9218648,NOR,cargo,cargo,cargo,FALSE
257798000,2024,BELKNIGHT,LANT8,9911666,NOR,cargo,cargo,cargo,FALSE
257864000,2022,NA,NA,NA,NOR,cargo,cargo,cargo,FALSE
257864000,2022,HOEGH TARGET,LAUJ7,9684976,NOR,cargo,cargo,cargo,FALSE
257928000,2023,CLIPPER QUITO,LAPW7,9630755,NOR,tanker,other,other,FALSE
258014000,2023,STAR LINDESNES,LAQJ7,9593878,NOR,cargo,cargo,cargo,FALSE
258030000,2023,BELAJA,LANV8,9873280,NOR,trawlers,fishing,trawlers,FALSE
258071000,2023,MORTEN EINAR,JWQU,8416853,NOR,trawlers,fishing,trawlers,TRUE
258071000,2023,NA,NA,NA,NOR,trawlers,fishing,trawlers,TRUE
258071000,2023,BELMONDO,LASE8,9951989,NOR,trawlers,fishing,trawlers,TRUE
258102000,2022,BELMONT,LAVL7,9744087,NOR,cargo,cargo,cargo,FALSE
258734000,2024,STAR JAVA,LAJS6,9310513,NOR,cargo,cargo,cargo,FALSE
258882000,2022,HOEGH TRADER,LASK7,9171280,NOR,cargo,cargo,cargo,FALSE
258929000,2016,CLIPPER MOON,LAYU5,9253820,NOR,tanker,other,other,FALSE
258975000,2023,HOEGH JEDDAH,LASZ7,9673381,NOR,cargo,cargo,cargo,FALSE
259075000,2024,HOEGH TRAVELLER,LAUN7,9710737,NOR,cargo,cargo,cargo,FALSE
259104000,2024,CLIPPER FREEPORT,LAZL7,9789154,NOR,tanker,other,other,FALSE
259739000,2023,NA,NA,NA,NOR,cargo,cargo,cargo,FALSE
259739000,2023,HOEGH OSLO,LAEK7,9382396,NOR,cargo,cargo,cargo,FALSE
259805000,2023,TIJUCA,LAFV7,9377511,NOR,cargo,cargo,cargo,FALSE
259976000,2023,NOCC ATLANTIC,LAHZ7,9430519,NOR,cargo,cargo,cargo,FALSE
259976000,2023,NA,NA,NA,NOR,cargo,cargo,cargo,FALSE
259976000,2024,NA,NA,NA,NOR,cargo,cargo,cargo,FALSE
259976000,2024,NOCC ATLANTIC,LAHZ7,9430519,NOR,cargo,cargo,cargo,FALSE
259997000,2019,NA,NA,NA,NOR,tanker,other,other,FALSE
259997000,2019,BW LOYALTY,LAML7,9350290,NOR,tanker,other,other,FALSE
266283000,2023,OBERON,SKJF,9377509,SWE,cargo,cargo,cargo,FALSE
266283000,2023,NA,NA,NA,SWE,cargo,cargo,cargo,FALSE
269056000,2024,CURIA,HBLM,9710048,CHE,cargo,cargo,cargo,FALSE
269056000,2024,NA,NA,NA,CHE,cargo,cargo,cargo,FALSE
269095000,2024,GENAVA,HBLW,9731248,CHE,cargo,cargo,cargo,FALSE
273165300,2023,ARSENYEV,UCQK,8700125,RUS,tanker,other,other,FALSE
273165300,2023,NA,NA,NA,RUS,tanker,other,other,FALSE
273210110,2024,PAMYAT KIROVA,UFXA,8701040,RUS,specialized_reefer,carrier,carrier,FALSE
273210470,2024,ARNO BABAJANYAN,UBSU3,9163764,RUS,tanker,other,other,FALSE
273210520,2024,FESCO MONERON,UBHT4,9277412,DEU,cargo,cargo,cargo,FALSE
273210870,2022,KAIROS,UBTU7,8921602,RUS,trawlers,fishing,trawlers,FALSE
273210870,2023,KAIROS,UBTU7,8921602,RUS,trawlers,fishing,trawlers,FALSE
273211110,2024,PAMYAT ILICHA,UFYW,8811675,RUS,specialized_reefer,carrier,carrier,FALSE
273211530,2023,DINAR,UBRT8,9047922,RUS,set_longlines,fishing,set_longlines,FALSE
273211660,2023,KAMCHADAL,UBMU7,8864115,RUS,cargo_or_reefer,other,other,FALSE
273212470,2023,FINVAL,UBSU4,9272412,RUS,non_fishing,other,other,FALSE
273212630,2024,PERSEY,UBST7,9341988,DEU,cargo,cargo,cargo,FALSE
273213190,2022,HERMES,UBAV8,8703646,RUS,trawlers,fishing,trawlers,FALSE
273213620,2023,PLEIONA,UBHT9,9195016,RUS,non_fishing,other,other,FALSE
273213710,2023,FRIO KIANIT,UBCT2,9015785,RUS,specialized_reefer,carrier,carrier,FALSE
273214450,2024,OSTROVNOY-5,UBEU6,9065364,RUS,set_longlines,fishing,set_longlines,FALSE
273214810,2024,RUS,UBCT6,9848728,RUS,set_longlines,fishing,set_longlines,FALSE
273215560,2023,SOKRAT,UBMU3,9140827,DEU,tanker,other,other,FALSE
273216040,2023,ANDREY STEPANOV,UBUT9,9801146,RUS,non_fishing,other,other,FALSE
273216330,2022,AMFITRITA,UBRT5,9140097,RUS,specialized_reefer,carrier,carrier,FALSE
273216680,2024,OKEAN-3,UBYU5,8312992,RUS,tuna_purse_seines,fishing,tuna_purse_seines,FALSE
273217620,2024,OSTROVNOY-12,UBWW,9041564,RUS,cargo_or_reefer,carrier,carrier,FALSE
273219030,2022,ATLANT,UBJT8,9205201,RUS,trawlers,fishing,trawlers,FALSE
273219030,2023,ATLANT,UBJT8,9205201,RUS,trawlers,fishing,trawlers,FALSE
273219880,2024,OSTROVNOY-10,UBZU9,8713184,RUS,tuna_purse_seines,fishing,tuna_purse_seines,FALSE
273251010,2024,OSTROVNOY-15,UBLZ6,9256810,RUS,trawlers,fishing,trawlers,FALSE
273251610,2024,RHEA,UBPZ8,NA,RUS,purse_seines,fishing,purse_seines,FALSE
273253610,2024,OSTROVNOY-13,UBQZ2,9032355,RUS,specialized_reefer,carrier,carrier,FALSE
273290040,2023,LUNTOS,UBXV9,9894935,RUS,trawlers,fishing,trawlers,FALSE
273290530,2024,BERING,UBVV4,9104029,RUS,NA,fishing,inconclusive,FALSE
273291980,2023,ANATOLIY CHERNEEV,UBXW2,9910478,RUS,non_fishing,other,other,FALSE
273295020,2023,OKHOTSK,UBKV9,9925758,RUS,trawlers,fishing,trawlers,FALSE
273295160,2024,OSTROVNOY-11,SSD,8809268,RUS,cargo_or_tanker,carrier,carrier,FALSE
273298130,2024,RUT,UBTV5,9147174,RUS,trawlers,fishing,trawlers,FALSE
273310240,2022,APOLLO FLYER,UIWS,8303927,RUS,specialized_reefer,carrier,carrier,FALSE
273310240,2023,APOLLO FLYER,UIWS,8303927,RUS,specialized_reefer,carrier,carrier,FALSE
273310280,2023,LINDGOLM,UBLE9,8617859,RUS,fishing,fishing,fishing,FALSE
273310280,2023,NA,NA,NA,RUS,fishing,fishing,fishing,FALSE
273310460,2022,AVACHA,UHMM,8918643,RUS,trawlers,fishing,trawlers,FALSE
273310460,2022,NA,NA,NA,RUS,trawlers,fishing,trawlers,FALSE
273310460,2023,AVACHA,UHMM,8918643,RUS,trawlers,fishing,trawlers,FALSE
273310460,2023,NA,NA,NA,RUS,trawlers,fishing,trawlers,FALSE
273310720,2024,NA,NA,NA,RUS,specialized_reefer,other,other,FALSE
273310720,2024,GENNADY VODOLAZSKIY,UHOU,9082180,RUS,specialized_reefer,carrier,carrier,FALSE
273312240,2023,KAPITAN MALYAKIN,UEAQ,9406207,RUS,trawlers,fishing,trawlers,FALSE
273313470,2023,ANATOLIY LARIN,UBHE3,8516641,RUS,specialized_reefer,carrier,carrier,FALSE
273314160,2023,AVANGARD,UGXZ,9398357,RUS,fishing,fishing,fishing,FALSE
273316230,2022,NA,NA,NA,PAN,specialized_reefer,other,other,FALSE
273316230,2022,BALYUZEK,UBWH,8518895,PAN,specialized_reefer,carrier,carrier,FALSE
273317030,2022,SOLBORG,UBCQ,8604008,RUS,trawlers,fishing,trawlers,FALSE
273317030,2022,NA,NA,NA,RUS,trawlers,fishing,trawlers,FALSE
273318040,2024,EKATERINA,UANZ,8921418,RUS,set_longlines,fishing,set_longlines,FALSE
273318040,2024,NA,NA,NA,RUS,set_longlines,fishing,set_longlines,FALSE
273318720,2022,ARCTIC LIDER,UEUT,8702393,RUS,trawlers,fishing,trawlers,FALSE
273318720,2023,ARCTIC LIDER,UEUT,8702393,RUS,trawlers,fishing,trawlers,FALSE
273318780,2023,BRAMS,UGYR,8910794,RUS,cargo_or_tanker,other,other,FALSE
273319260,2023,TSIKLON,TSIKLON,NA,RUS,tug,other,other,FALSE
273319440,2024,GREEN TUNDRA,UGNI,8512011,RUS,specialized_reefer,carrier,carrier,FALSE
273319440,2024,NA,NA,NA,RUS,specialized_reefer,other,other,FALSE
273319630,2022,MURAVYEV-AMURSKIY,UESA,9146352,RUS,set_longlines,fishing,set_longlines,FALSE
273320800,2024,NA,NA,NA,RUS,pots_and_traps,fishing,pots_and_traps,FALSE
273320800,2024,MANTAY MARU-52,UIUK,NA,RUS,pots_and_traps,fishing,pots_and_traps,FALSE
273325230,2024,SARMAT,UBVK8,8027133,RUS,tug,other,other,FALSE
273329660,2023,FESCO NOVIK,UCCJ,9296987,DEU,cargo,cargo,cargo,FALSE
273330280,2023,POLTAVA,UEEJ,9175286,RUS,specialized_reefer,carrier,carrier,FALSE
273331980,2023,NA,NA,NA,RUS,trawlers,fishing,trawlers,FALSE
273331980,2023,OSTROV MONERON,UBOK9,8716887,RUS,trawlers,fishing,trawlers,FALSE
273332330,2023,VOSTOK-3,UBVF9,9058048,RUS,set_longlines,fishing,set_longlines,FALSE
273332330,2023,NA,NA,NA,RUS,set_longlines,fishing,set_longlines,FALSE
273332430,2023,AKADEMIK SHIMANSKIY,UEFA,9562166,RUS,non_fishing,other,other,FALSE
273332830,2023,NA,NA,NA,RUS,trawlers,fishing,trawlers,FALSE
273332830,2023,KOMANDOR,UBZF3,9005285,RUS,trawlers,fishing,trawlers,FALSE
273337860,2022,KAMCHATKA HARVEST,UHJC,9113068,RUS,trawlers,fishing,trawlers,FALSE
273337860,2023,KAMCHATKA HARVEST,UHJC,9113068,RUS,trawlers,fishing,trawlers,FALSE
273338020,2022,ANTEY,UBKF4,8707018,RUS,trawlers,fishing,trawlers,FALSE
273338020,2022,NA,NA,NA,RUS,trawlers,fishing,trawlers,FALSE
273338510,2024,CRYSTAL AFRICA,UBGF6,8509583,RUS,specialized_reefer,carrier,carrier,FALSE
273339110,2024,ZALIV RADUGA,UBDF6,8216904,RUS,specialized_reefer,carrier,carrier,FALSE
273339120,2023,RYBAK,UBKF9,8522078,RUS,NA,fishing,inconclusive,FALSE
273339280,2023,VASILIY ZAVOYKO,UBMK3,9703801,RUS,non_fishing,other,other,FALSE
273339930,2022,IKHTIOLOG,UBAG4,8804309,RUS,trawlers,fishing,trawlers,FALSE
273339930,2022,NA,NA,NA,RUS,trawlers,fishing,trawlers,FALSE
273340960,2022,STARATEL,UEOI,9067996,RUS,cargo_or_reefer,other,other,FALSE
273340960,2022,NA,NA,NA,RUS,cargo_or_reefer,other,other,FALSE
273340960,2023,NA,NA,NA,RUS,cargo_or_reefer,other,other,FALSE
273340960,2023,STARATEL,UEOI,9067996,RUS,cargo_or_reefer,other,other,FALSE
273342230,2022,AMBER BALTIC,UBCG5,8513273,RUS,specialized_reefer,carrier,carrier,FALSE
273342230,2023,AMBER BALTIC,UBCG5,8513273,RUS,specialized_reefer,carrier,carrier,FALSE
273342530,2023,NA,NA,NA,RUS,cargo_or_tanker,other,other,FALSE
273342530,2023,ARGO,UBEG7,8914855,RUS,cargo_or_tanker,other,other,FALSE
273344720,2023,AFINA,UBAF6,9093189,RUS,NA,fishing,inconclusive,FALSE
273344720,2023,NA,NA,NA,RUS,NA,fishing,inconclusive,FALSE
273345120,2024,KURILGEO,UBVE6,9458470,VCT,cargo,cargo,cargo,FALSE
273349420,2022,PARNAS,UHBM,8304402,RUS,NA,carrier,carrier,FALSE
273349420,2022,NA,NA,NA,RUS,NA,fishing,inconclusive,FALSE
273349480,2023,SOLID,UBYL3,8804141,RUS,NA,carrier,carrier,FALSE
273349480,2024,SOLID,UBYL3,8804141,RUS,NA,carrier,carrier,FALSE
273349530,2023,PETR RIKORD,UBFG2,8609163,RUS,specialized_reefer,carrier,carrier,FALSE
273349530,2023,NA,NA,NA,RUS,specialized_reefer,other,other,FALSE
273349630,2024,ZODIAK,UBFG9,8712300,RUS,specialized_reefer,carrier,carrier,FALSE
273349630,2024,NA,NA,NA,RUS,specialized_reefer,other,other,FALSE
273351040,2023,NA,NA,NA,RUS,fixed_gear,fishing,fixed_gear,FALSE
273351040,2023,KRECHET,UIRD,9183685,RUS,fixed_gear,fishing,fixed_gear,FALSE
273351500,2024,DUKAT,UBJG2,9079054,RUS,trawlers,fishing,trawlers,FALSE
273351500,2024,NA,NA,NA,RUS,trawlers,fishing,trawlers,FALSE
273351700,2022,TANIR,UBJG8,8711318,RUS,cargo_or_reefer,other,other,FALSE
273351900,2022,AMEGA,UBLG2,8502793,RUS,specialized_reefer,carrier,carrier,FALSE
273351900,2022,NA,NA,NA,RUS,specialized_reefer,other,other,FALSE
273351900,2023,NA,NA,NA,RUS,specialized_reefer,other,other,FALSE
273351900,2023,AMEGA,UBLG2,8502793,RUS,specialized_reefer,carrier,carrier,FALSE
273351900,2024,NA,NA,NA,RUS,specialized_reefer,other,other,FALSE
273351900,2024,AMEGA,UBLG2,8502793,RUS,specialized_reefer,carrier,carrier,FALSE
273352220,2022,KAPITAN KLIMIN,UIKG,8520214,RUS,cargo,cargo,cargo,FALSE
273352640,2022,NA,NA,NA,RUS,trawlers,fishing,trawlers,FALSE
273352640,2022,ALBATROSS 8,UBZH5,8961781,RUS,trawlers,fishing,trawlers,FALSE
273352700,2023,CORONA REEFER,UIAE,9004358,RUS,specialized_reefer,carrier,carrier,FALSE
273352700,2023,NA,NA,NA,RUS,specialized_reefer,other,other,FALSE
273352700,2024,CORONA REEFER,UIAE,9004358,RUS,specialized_reefer,carrier,carrier,FALSE
273352700,2024,NA,NA,NA,RUS,specialized_reefer,other,other,FALSE
273352760,2024,VARDHOLM,UBOI2,8610710,RUS,NA,fishing,inconclusive,FALSE
273352760,2024,NA,NA,NA,RUS,NA,fishing,inconclusive,FALSE
273353500,2023,DENIS VETCHINOV,UBJG3,9562178,RUS,non_fishing,other,other,FALSE
273353500,2023,NA,NA,NA,RUS,non_fishing,other,other,FALSE
273354530,2024,MERTSANA,UBNH4,8324165,RUS,purse_seines,fishing,purse_seines,FALSE
273354620,2023,MARINE STAR,UBFH2,8617770,RUS,specialized_reefer,carrier,carrier,FALSE
273354620,2023,NA,NA,NA,RUS,specialized_reefer,other,other,FALSE
273355320,2023,SOSNOVKA 1,UBCH4,9582013,RUS,non_fishing,other,other,FALSE
273355760,2024,OSTEN,UBOI4,9148893,RUS,tanker,other,other,FALSE
273356020,2024,TAIMANIA,UBNG4,8803733,RUS,trawlers,fishing,trawlers,FALSE
273356020,2024,NA,NA,NA,RUS,trawlers,fishing,trawlers,FALSE
273356270,2022,SVYATOY PETR,UBSI6,9035838,RUS,tanker,other,other,FALSE
273356290,2022,VITALIY SHMYKOV,UBOJ9,8710352,RUS,specialized_reefer,carrier,carrier,FALSE
273356290,2022,NA,NA,NA,RUS,specialized_reefer,other,other,FALSE
273356520,2023,ANATOLIY KARYAKIN,UAIH,9612521,RUS,cargo_or_tanker,other,other,FALSE
273356760,2022,NA,NA,NA,RUS,specialized_reefer,other,other,FALSE
273356760,2022,HATSUKARI,UBOI9,9054858,RUS,specialized_reefer,carrier,carrier,FALSE
273357230,2023,MYS OSTROVNOY,UBKH3,9066875,DMA,cargo,cargo,cargo,FALSE
273358230,2023,SINEKURA-2,UBKH4,8805884,PLW,non_fishing,other,other,FALSE
273358330,2024,NA,NA,NA,RUS,trawlers,fishing,trawlers,FALSE
273358330,2024,ARCTIC,UBLH3,9037771,RUS,trawlers,fishing,trawlers,FALSE
273358480,2024,PERSEY,UBDJ8,9043794,RUS,tanker,other,other,FALSE
273358480,2024,NA,NA,NA,RUS,tanker,other,other,FALSE
273358660,2023,NA,NA,NA,RUS,specialized_reefer,other,other,FALSE
273358660,2023,BUKHTA NATALII,UBNI6,7929786,RUS,specialized_reefer,carrier,carrier,FALSE
273359270,2023,ANTUR,UBSI8,8509129,RUS,trawlers,fishing,trawlers,FALSE
273359270,2023,NA,NA,NA,RUS,trawlers,fishing,trawlers,FALSE
273359460,2022,NA,NA,NA,RUS,NA,fishing,inconclusive,FALSE
273359460,2022,SOSNOVKA-3,UBLI3,9582037,RUS,NA,fishing,inconclusive,FALSE
273372430,2023,CASTOR,UIZE,9067192,RUS,bunker_or_tanker,other,other,FALSE
273372840,2024,IRBIS,UBBN2,9100463,RUS,fishing,fishing,fishing,FALSE
273372840,2024,NA,NA,NA,RUS,fishing,fishing,fishing,FALSE
273378130,2022,ANDROMEDA,UBQM4,9000364,RUS,specialized_reefer,carrier,carrier,FALSE
273378130,2024,ANDROMEDA,UBQM4,9000364,RUS,specialized_reefer,carrier,carrier,FALSE
273381150,2024,NA,NA,NA,RUS,pots_and_traps,fishing,pots_and_traps,FALSE
273381150,2024,CHIYO MARU 27,UBIO2,9016337,RUS,pots_and_traps,fishing,pots_and_traps,FALSE
273381240,2024,YURIY TARAPUROV,UHMQ,8811936,RUS,cargo,cargo,cargo,FALSE
273381930,2023,ELECTRON,UBUC,8619273,RUS,fishing,fishing,fishing,FALSE
273381930,2023,NA,NA,NA,RUS,fishing,fishing,fishing,FALSE
273382370,2023,SERGEY GAVRILOV,UBGP5,8811924,RUS,cargo,cargo,cargo,FALSE
273384310,2023,NA,NA,NA,RUS,fixed_gear,fishing,fixed_gear,FALSE
273384310,2023,OLAFSSON,UBVN7,7704708,RUS,fixed_gear,fishing,fixed_gear,FALSE
273384570,2023,KONDOR,UBHP3,8421274,RUS,NA,carrier,carrier,FALSE
273385120,2022,URGULL,UBZN7,8810190,RUS,specialized_reefer,carrier,carrier,FALSE
273385950,2024,DAITOKU MARU,UBQO5,NA,RUS,pots_and_traps,fishing,pots_and_traps,FALSE
273386140,2022,GROMOBOY,UGKK,9201279,RUS,trawlers,fishing,trawlers,FALSE
273386140,2023,GROMOBOY,UGKK,9201279,RUS,trawlers,fishing,trawlers,FALSE
273387270,2022,PETR 1,UBGP8,8907113,RUS,trawlers,fishing,trawlers,FALSE
273390570,2023,REAL,UIPQ,8938435,RUS,pots_and_traps,fishing,pots_and_traps,FALSE
273390960,2024,OSTROVNOY-3,UBCQ9,2638875,RUS,trawlers,fishing,trawlers,FALSE
273391870,2024,ASACHA,UBDM,9219549,RUS,pots_and_traps,fishing,pots_and_traps,FALSE
273392230,2022,SEVER,UBTP6,8889971,RUS,NA,fishing,inconclusive,FALSE
273392230,2023,SEVER,UBTP6,8889971,RUS,NA,fishing,inconclusive,FALSE
273397550,2023,DEMOKRAT LEONOV,UBYP9,8947565,RUS,set_longlines,fishing,set_longlines,FALSE
273398860,2024,NA,NA,NA,RUS,trawlers,fishing,trawlers,FALSE
273398860,2024,OSTROVNOY-4,UBCQ8,2640440,RUS,trawlers,fishing,trawlers,FALSE
273399240,2024,OSTROVNOY-8,UBVP4,8714724,RUS,trawlers,fishing,trawlers,FALSE
273399670,2023,TENOR,UBWO5,8709846,RUS,trawlers,fishing,trawlers,FALSE
273399890,2023,VICTORIA 3,UBFP2,9167760,RUS,set_longlines,fishing,set_longlines,FALSE
273399950,2023,NIKOLAY CHUDOTVORETS,UBME2,9188740,RUS,cargo_or_tanker,other,other,FALSE
273410310,2022,ZEVS,UDYF,8304206,RUS,trawlers,fishing,trawlers,FALSE
273410310,2022,NA,NA,NA,RUS,trawlers,fishing,trawlers,FALSE
273410310,2023,ZEVS,UDYF,8304206,RUS,trawlers,fishing,trawlers,FALSE
273410310,2023,NA,NA,NA,RUS,trawlers,fishing,trawlers,FALSE
273411740,2022,LENINETS,UBFQ4,9823912,RUS,trawlers,fishing,trawlers,FALSE
273411740,2023,LENINETS,UBFQ4,9823912,RUS,trawlers,fishing,trawlers,FALSE
273412010,2023,TAYFUN,UBAL,NA,RUS,passenger,passenger,passenger,FALSE
273413300,2023,VASILIY TEPLOV,UAXD,7226536,RUS,fishing,fishing,fishing,FALSE
273419050,2023,YBILEYNYY,UHKR,7232042,RUS,trawlers,fishing,trawlers,FALSE
273419340,2023,FESCO NEVELSK,UHMR,9272670,DEU,cargo,cargo,cargo,FALSE
273420240,2024,NA,NA,NA,RUS,specialized_reefer,other,other,FALSE
273420240,2024,KOMMUNARY NIKOLAYEVA,UERA,8729183,RUS,specialized_reefer,carrier,carrier,FALSE
273421150,2023,SVYATOY  VLADIMIR,UDEN,9116979,RUS,non_fishing,carrier,carrier,FALSE
273424870,2022,PHOENIX,UAJF,8821450,RUS,trawlers,fishing,trawlers,FALSE
273425250,2023,SHIVELUCH,UEAH,9260108,RUS,purse_seines,fishing,purse_seines,FALSE
273425770,2022,KAPITAN SHCHERBAKOV,UBFQ,8422931,RUS,specialized_reefer,carrier,carrier,FALSE
273425770,2022,NA,NA,NA,RUS,specialized_reefer,other,other,FALSE
273427450,2023,NA,NA,NA,RUS,other_purse_seines,fishing,other_purse_seines,FALSE
273427450,2023,TRITON,UEXE,7329819,RUS,other_purse_seines,fishing,other_purse_seines,FALSE
273428770,2024,ANATOLIY TORCHINOV,UCCY,8615069,RUS,trawlers,fishing,trawlers,FALSE
273429140,2023,NA,NA,NA,RUS,specialized_reefer,other,other,FALSE
273429140,2023,VASILIY POLESHCHUK,UIQL,8701038,RUS,specialized_reefer,carrier,carrier,FALSE
273429320,2023,NA,NA,NA,RUS,fishing,fishing,fishing,FALSE
273429320,2023,SIBIR,UAHM,8974350,RUS,fishing,fishing,fishing,FALSE
273430760,2023,VOSTOK 8,UBUR8,9315587,RUS,set_longlines,fishing,set_longlines,FALSE
273431040,2023,SP-10,UHLX,8726272,RUS,cargo_or_tanker,other,other,FALSE
273431530,2022,FORTUNA,UECT,9076612,RUS,set_longlines,fishing,set_longlines,FALSE
273431530,2023,FORTUNA,UECT,9076612,RUS,set_longlines,fishing,set_longlines,FALSE
273432440,2023,CHARYMOVO,UEUV,7828566,RUS,trawlers,fishing,trawlers,FALSE
273432940,2023,SP 123,UBHY6,NA,RUS,other_not_fishing,other,other,FALSE
273434080,2023,NADEZHDA,UEPQ,7379553,RUS,specialized_reefer,carrier,carrier,FALSE
273435260,2023,SPA-010,NA,8730388,RUS,NA,fishing,inconclusive,FALSE
273436020,2022,NA,NA,NA,RUS,fishing,fishing,fishing,FALSE
273436020,2022,OGNY,UEFU,8834641,RUS,fishing,fishing,fishing,FALSE
273436020,2023,NA,NA,NA,RUS,fishing,fishing,fishing,FALSE
273436020,2023,OGNY,UEFU,8834641,RUS,fishing,fishing,fishing,FALSE
273436330,2024,OSTROVNOY-1,UBJR4,NA,RUS,trawlers,fishing,trawlers,FALSE
273436790,2024,NA,NA,NA,RUS,specialized_reefer,other,other,FALSE
273436790,2024,PETERGOF,UIKZ,8319184,RUS,specialized_reefer,carrier,carrier,FALSE
273437190,2023,KAPITAN MUKOVNIKOV,UBWN,9361093,RUS,trawlers,fishing,trawlers,FALSE
273439230,2023,ICE CRYSTAL,UBQR7,8512920,RUS,specialized_reefer,carrier,carrier,FALSE
273439360,2023,MAPLE,UCAV,8509923,RUS,non_fishing,other,other,FALSE
273439850,2023,MRTK-301,UIEP,8897289,RUS,set_longlines,fishing,set_longlines,FALSE
273440440,2022,NA,NA,NA,RUS,trawlers,fishing,trawlers,FALSE
273440440,2022,HERCULES,UACD,8703804,RUS,trawlers,fishing,trawlers,FALSE
273440690,2023,GRANIT,UFJD,8901509,RUS,trawlers,fishing,trawlers,FALSE
273440690,2023,NA,NA,NA,RUS,trawlers,fishing,trawlers,FALSE
273441670,2023,JUPITER,UDOW,7700116,RUS,specialized_reefer,carrier,carrier,FALSE
273442580,2023,ZARYA,UFCR,9012214,RUS,specialized_reefer,carrier,carrier,FALSE
273442580,2023,NA,NA,NA,RUS,specialized_reefer,other,other,FALSE
273443770,2023,ALISA,UGSZ,7635347,RUS,tanker,other,other,FALSE
273443770,2023,NA,NA,NA,RUS,tanker,other,other,FALSE
273444010,2023,AMUR,UBWR3,8910665,RUS,set_longlines,fishing,set_longlines,FALSE
273444660,2023,DIONYS,UCUS,8504583,RUS,trawlers,fishing,trawlers,FALSE
273444660,2023,NA,NA,NA,RUS,trawlers,fishing,trawlers,FALSE
273445090,2023,NA,NA,NA,RUS,non_fishing,other,other,FALSE
273445090,2023,GIPANIS,UGSR,8859744,RUS,non_fishing,other,other,FALSE
273445250,2023,NA,NA,NA,RUS,trawlers,fishing,trawlers,FALSE
273445250,2023,KASHIMA MARU8,UEMF,8515099,RUS,trawlers,fishing,trawlers,FALSE
273445660,2022,MARS,UDLV,8223749,RUS,trawlers,fishing,trawlers,FALSE
273446750,2022,VASILIY KAPLYUK,UBZR9,9836282,RUS,trawlers,fishing,trawlers,FALSE
273446750,2023,VASILIY KAPLYUK,UBZR9,9836282,RUS,trawlers,fishing,trawlers,FALSE
273447380,2023,NA,NA,NA,RUS,tanker,other,other,FALSE
273447380,2023,VERTEX,UGYE,8125703,RUS,tanker,other,other,FALSE
273447750,2022,ANTARES,UIEQ,8921614,RUS,trawlers,fishing,trawlers,FALSE
273447750,2023,ANTARES,UIEQ,8921614,RUS,trawlers,fishing,trawlers,FALSE
273447760,2024,TSUNAY,UEZC,NA,RUS,NA,fishing,inconclusive,FALSE
